This is a test battery for tadmiss ran at 19-03-2024
Test description: Running brute force parallel (adjacency list)
Computational environment:  Common KVM processor with 4 GB of RAM running in Current operational system information: posix.uname_result(sysname='Linux', nodename='labic-vm-test', release='5.15.0-100-generic', version='#110-Ubuntu SMP Wed Feb 7 13:27:48 UTC 2024', machine='x86_64')
Original binary file name: app_BF-ADJACENCY
Default arguments given: " "
Default number of independent runs: 1 -- Default timelimit in seconds for each run: 21600 -- Default starting seed: 0
Amount of instances in this test battery: 206
Details about each failed run, overriden arguments, or repeated instances should be seen in the respective log file. You may also use the original json archived here for this same purpose.

+---------------------------+----------------------+-----------------------+------------------------------------------+---------------------------------------+---------+--------+-------------+-------------+
|       Instance Name       |        Subdir        | #Successes/#TotalRuns | Avg running time (s) (MIN/MAX) [std_dev] | Avg stretch index (MIN/MAX) [std_dev] | #Vertex | #Edges | Lower Bound | Total trees |
| !+jupiter/graph_5384.txt | jupiter/graph_5384/ |          1/1          |        19.341 (19.341/19.341) [0]        |              3 (3/3) [0]              |    12   |   33   |      2      |   7474019   |
| !+jupiter/graph_5388.txt | jupiter/graph_5388/ |          1/1          |      31.5421 (31.5421/31.5421) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   13692192  |
| !+jupiter/graph_5393.txt | jupiter/graph_5393/ |          1/1          |      39.2004 (39.2004/39.2004) [0]       |              3 (3/3) [0]              |    12   |   36   |      3      |   20270643  |
| !+jupiter/graph_5406.txt | jupiter/graph_5406/ |          1/1          |         1.942 (1.942/1.942) [0]          |              3 (3/3) [0]              |    12   |   33   |      3      |   1037855   |
| !+jupiter/graph_5408.txt | jupiter/graph_5408/ |          1/1          |      283.478 (283.478/283.478) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   68972292  |
| !+jupiter/graph_5415.txt | jupiter/graph_5415/ |          1/1          |      72.6572 (72.6572/72.6572) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   25454758  |
| !+jupiter/graph_5416.txt | jupiter/graph_5416/ |          1/1          |      54.6517 (54.6517/54.6517) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18953760  |
| !+jupiter/graph_5420.txt | jupiter/graph_5420/ |          1/1          |      119.835 (119.835/119.835) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   37617216  |
| !+jupiter/graph_5425.txt | jupiter/graph_5425/ |          1/1          |      52.5336 (52.5336/52.5336) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   21519994  |
| !+jupiter/graph_5451.txt | jupiter/graph_5451/ |          1/1          |      58.5728 (58.5728/58.5728) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20661879  |
| !+jupiter/graph_5452.txt | jupiter/graph_5452/ |          1/1          |     0.004434 (0.004434/0.004434) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |     2276    |
| !+jupiter/graph_5454.txt | jupiter/graph_5454/ |          1/1          |      53.2547 (53.2547/53.2547) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   20336186  |
| !+jupiter/graph_5465.txt | jupiter/graph_5465/ |          1/1          |     0.009268 (0.009268/0.009268) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     5181    |
| !+jupiter/graph_5471.txt | jupiter/graph_5471/ |          1/1          |      3.05085 (3.05085/3.05085) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   1539496   |
| !+jupiter/graph_5474.txt | jupiter/graph_5474/ |          1/1          |      17.4252 (17.4252/17.4252) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   8444124   |
| !+jupiter/graph_5478.txt | jupiter/graph_5478/ |          1/1          |      85.8394 (85.8394/85.8394) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   31387048  |
| !+jupiter/graph_5479.txt | jupiter/graph_5479/ |          1/1          |     0.960222 (0.960222/0.960222) [0]     |              3 (3/3) [0]              |    12   |   38   |      3      |    497104   |
| !+jupiter/graph_5483.txt | jupiter/graph_5483/ |          1/1          |     0.000929 (0.000929/0.000929) [0]     |              3 (3/3) [0]              |    12   |   38   |      3      |      42     |
| !+jupiter/graph_5492.txt | jupiter/graph_5492/ |          1/1          |      187.683 (187.683/187.683) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   53422256  |
| !+jupiter/graph_5504.txt | jupiter/graph_5504/ |          1/1          |      139.513 (139.513/139.513) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   48669462  |
| !+jupiter/graph_5505.txt | jupiter/graph_5505/ |          1/1          |        34.892 (34.892/34.892) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   11386460  |
| !+jupiter/graph_5506.txt | jupiter/graph_5506/ |          1/1          |      17.4887 (17.4887/17.4887) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   5297219   |
| !+jupiter/graph_5512.txt | jupiter/graph_5512/ |          1/1          |      9.69713 (9.69713/9.69713) [0]       |              2 (2/2) [0]              |    12   |   37   |      2      |   4770146   |
| !+jupiter/graph_5513.txt | jupiter/graph_5513/ |          1/1          |      99.1994 (99.1994/99.1994) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   43621413  |
| !+jupiter/graph_5515.txt | jupiter/graph_5515/ |          1/1          |      4.05691 (4.05691/4.05691) [0]       |              3 (3/3) [0]              |    12   |   36   |      3      |   2178246   |
| !+jupiter/graph_5520.txt | jupiter/graph_5520/ |          1/1          |      163.483 (163.483/163.483) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   55605630  |
| !+jupiter/graph_5529.txt | jupiter/graph_5529/ |          1/1          |      107.703 (107.703/107.703) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   37396466  |
| !+jupiter/graph_5540.txt | jupiter/graph_5540/ |          1/1          |     0.697448 (0.697448/0.697448) [0]     |              3 (3/3) [0]              |    12   |   35   |      3      |    411470   |
| !+jupiter/graph_5541.txt | jupiter/graph_5541/ |          1/1          |      34.4885 (34.4885/34.4885) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8454603   |
| !+jupiter/graph_5542.txt | jupiter/graph_5542/ |          1/1          |        82.301 (82.301/82.301) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   24970336  |
| !+jupiter/graph_5543.txt | jupiter/graph_5543/ |          1/1          |      344.312 (344.312/344.312) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   79149734  |
| !+jupiter/graph_5546.txt | jupiter/graph_5546/ |          1/1          |      50.8493 (50.8493/50.8493) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18315976  |
| !+jupiter/graph_5549.txt | jupiter/graph_5549/ |          1/1          |     0.025929 (0.025929/0.025929) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    13180    |
| !+jupiter/graph_5551.txt | jupiter/graph_5551/ |          1/1          |      33.7897 (33.7897/33.7897) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   15708852  |
| !+jupiter/graph_5553.txt | jupiter/graph_5553/ |          1/1          |     0.075869 (0.075869/0.075869) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |    41955    |
|  !jupiter/graph_5559.txt | jupiter/graph_5559/ |          1/1          |     0.356636 (0.356636/0.356636) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    214027   |
| !+jupiter/graph_5563.txt | jupiter/graph_5563/ |          1/1          |      38.6385 (38.6385/38.6385) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   10114592  |
| !+jupiter/graph_5568.txt | jupiter/graph_5568/ |          1/1          |      72.6939 (72.6939/72.6939) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   34106148  |
| !+jupiter/graph_5570.txt | jupiter/graph_5570/ |          1/1          |      49.2884 (49.2884/49.2884) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18046027  |
| !+jupiter/graph_5577.txt | jupiter/graph_5577/ |          1/1          |      0.24549 (0.24549/0.24549) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |    104809   |
| !+jupiter/graph_5591.txt | jupiter/graph_5591/ |          1/1          |        1.8658 (1.8658/1.8658) [0]        |              3 (3/3) [0]              |    12   |   34   |      3      |   1078624   |
| !+jupiter/graph_5595.txt | jupiter/graph_5595/ |          1/1          |      15.7833 (15.7833/15.7833) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |   8442290   |
| !+jupiter/graph_5597.txt | jupiter/graph_5597/ |          1/1          |      29.3547 (29.3547/29.3547) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8730120   |
| !+jupiter/graph_5604.txt | jupiter/graph_5604/ |          1/1          |     0.392738 (0.392738/0.392738) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    236428   |
| !+jupiter/graph_5606.txt | jupiter/graph_5606/ |          1/1          |      15.5783 (15.5783/15.5783) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   7571907   |
| !+jupiter/graph_5609.txt | jupiter/graph_5609/ |          1/1          |      12.0256 (12.0256/12.0256) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   5983422   |
| !+jupiter/graph_5619.txt | jupiter/graph_5619/ |          1/1          |      19.3663 (19.3663/19.3663) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8355136   |
| !+jupiter/graph_5623.txt | jupiter/graph_5623/ |          1/1          |        2.6273 (2.6273/2.6273) [0]        |              3 (3/3) [0]              |    12   |   36   |      3      |   1393926   |
| !+jupiter/graph_5632.txt | jupiter/graph_5632/ |          1/1          |        2.1439 (2.1439/2.1439) [0]        |              3 (3/3) [0]              |    12   |   35   |      3      |   1201369   |
| !+jupiter/graph_5633.txt | jupiter/graph_5633/ |          1/1          |        264.17 (264.17/264.17) [0]        |              3 (3/3) [0]              |    12   |   38   |      2      |   53353690  |
| !+jupiter/graph_5645.txt | jupiter/graph_5645/ |          1/1          |      26.3413 (26.3413/26.3413) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8653395   |
| !+jupiter/graph_5651.txt | jupiter/graph_5651/ |          1/1          |      127.135 (127.135/127.135) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   53511084  |
| !+jupiter/graph_5652.txt | jupiter/graph_5652/ |          1/1          |      36.1674 (36.1674/36.1674) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14030395  |
| !+jupiter/graph_5658.txt | jupiter/graph_5658/ |          1/1          |     0.000481 (0.000481/0.000481) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |      1      |
| !+jupiter/graph_5664.txt | jupiter/graph_5664/ |          1/1          |      120.473 (120.473/120.473) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   39577469  |
| !+jupiter/graph_5667.txt | jupiter/graph_5667/ |          1/1          |      128.835 (128.835/128.835) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   48631338  |
| !+jupiter/graph_5674.txt | jupiter/graph_5674/ |          1/1          |      91.3435 (91.3435/91.3435) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   26375076  |
| !+jupiter/graph_5680.txt | jupiter/graph_5680/ |          1/1          |      79.7618 (79.7618/79.7618) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   22732920  |
| !+jupiter/graph_5688.txt | jupiter/graph_5688/ |          1/1          |      110.636 (110.636/110.636) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   35637496  |
| !+jupiter/graph_5694.txt | jupiter/graph_5694/ |          1/1          |      53.6846 (53.6846/53.6846) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   21061878  |
| !+jupiter/graph_5695.txt | jupiter/graph_5695/ |          1/1          |     0.170917 (0.170917/0.170917) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    11194    |
| !+jupiter/graph_5702.txt | jupiter/graph_5702/ |          1/1          |      210.003 (210.003/210.003) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   63713061  |
| !+jupiter/graph_5705.txt | jupiter/graph_5705/ |          1/1          |      193.185 (193.185/193.185) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   40633151  |
| !+jupiter/graph_5709.txt | jupiter/graph_5709/ |          1/1          |      57.0243 (57.0243/57.0243) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   21446256  |
| !+jupiter/graph_5710.txt | jupiter/graph_5710/ |          1/1          |     0.036302 (0.036302/0.036302) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    19946    |
| !+jupiter/graph_5713.txt | jupiter/graph_5713/ |          1/1          |      21.1494 (21.1494/21.1494) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8380234   |
| !+jupiter/graph_5719.txt | jupiter/graph_5719/ |          1/1          |      98.9286 (98.9286/98.9286) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28489774  |
| !+jupiter/graph_5725.txt | jupiter/graph_5725/ |          1/1          |      73.1641 (73.1641/73.1641) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   21192924  |
| !+jupiter/graph_5728.txt | jupiter/graph_5728/ |          1/1          |      157.951 (157.951/157.951) [0]       |              2 (2/2) [0]              |    12   |   38   |      2      |   52533690  |
| !+jupiter/graph_5730.txt | jupiter/graph_5730/ |          1/1          |        53.723 (53.723/53.723) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   16763496  |
| !+jupiter/graph_5731.txt | jupiter/graph_5731/ |          1/1          |      78.0776 (78.0776/78.0776) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   31462008  |
| !+jupiter/graph_5737.txt | jupiter/graph_5737/ |          1/1          |        155.02 (155.02/155.02) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   37939048  |
| !+jupiter/graph_5745.txt | jupiter/graph_5745/ |          1/1          |      58.4405 (58.4405/58.4405) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18594487  |
| !+jupiter/graph_5753.txt | jupiter/graph_5753/ |          1/1          |      135.382 (135.382/135.382) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   55570851  |
| !+jupiter/graph_5755.txt | jupiter/graph_5755/ |          1/1          |      93.1522 (93.1522/93.1522) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   30196057  |
| !+jupiter/graph_5759.txt | jupiter/graph_5759/ |          1/1          |      75.8463 (75.8463/75.8463) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   30592356  |
| !+jupiter/graph_5762.txt | jupiter/graph_5762/ |          1/1          |      122.881 (122.881/122.881) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   48490496  |
| !+jupiter/graph_5766.txt | jupiter/graph_5766/ |          1/1          |      32.3184 (32.3184/32.3184) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   11110830  |
| !+jupiter/graph_5769.txt | jupiter/graph_5769/ |          1/1          |      33.4774 (33.4774/33.4774) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14266818  |
| !+jupiter/graph_5774.txt | jupiter/graph_5774/ |          1/1          |      48.8959 (48.8959/48.8959) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   22900030  |
| !+jupiter/graph_5777.txt | jupiter/graph_5777/ |          1/1          |      112.787 (112.787/112.787) [0]       |              4 (4/4) [0]              |    12   |   35   |      3      |   31082971  |
| !+jupiter/graph_5783.txt | jupiter/graph_5783/ |          1/1          |      9.14115 (9.14115/9.14115) [0]       |              3 (3/3) [0]              |    12   |   37   |      3      |   4495564   |
| !+jupiter/graph_5785.txt | jupiter/graph_5785/ |          1/1          |      139.512 (139.512/139.512) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   37501023  |
| !+jupiter/graph_5786.txt | jupiter/graph_5786/ |          1/1          |        76.577 (76.577/76.577) [0]        |              3 (3/3) [0]              |    12   |   36   |      2      |   26444680  |
| !+jupiter/graph_5787.txt | jupiter/graph_5787/ |          1/1          |        117.88 (117.88/117.88) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   37497440  |
| !+jupiter/graph_5788.txt | jupiter/graph_5788/ |          1/1          |     0.005246 (0.005246/0.005246) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |     1881    |
| !+jupiter/graph_5790.txt | jupiter/graph_5790/ |          1/1          |     0.100454 (0.100454/0.100454) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    58394    |
| !+jupiter/graph_5799.txt | jupiter/graph_5799/ |          1/1          |     0.212122 (0.212122/0.212122) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |    122589   |
| !+jupiter/graph_5803.txt | jupiter/graph_5803/ |          1/1          |      5.07051 (5.07051/5.07051) [0]       |              3 (3/3) [0]              |    12   |   36   |      3      |   2707155   |
| !+jupiter/graph_5805.txt | jupiter/graph_5805/ |          1/1          |     0.001055 (0.001055/0.001055) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |      96     |
| !+jupiter/graph_5807.txt | jupiter/graph_5807/ |          1/1          |      69.8676 (69.8676/69.8676) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   24628320  |
| !+jupiter/graph_5812.txt | jupiter/graph_5812/ |          1/1          |      85.9065 (85.9065/85.9065) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   25560862  |
| !+jupiter/graph_5822.txt | jupiter/graph_5822/ |          1/1          |      158.293 (158.293/158.293) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   50907536  |
| !+jupiter/graph_5823.txt | jupiter/graph_5823/ |          1/1          |     0.010205 (0.010205/0.010205) [0]     |              3 (3/3) [0]              |    12   |   35   |      3      |     5420    |
| !+jupiter/graph_5830.txt | jupiter/graph_5830/ |          1/1          |     0.005134 (0.005134/0.005134) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     2804    |
| !+jupiter/graph_5837.txt | jupiter/graph_5837/ |          1/1          |      20.3419 (20.3419/20.3419) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9124920   |
| !+jupiter/graph_5839.txt | jupiter/graph_5839/ |          1/1          |      87.8925 (87.8925/87.8925) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28814778  |
| !+jupiter/graph_5847.txt | jupiter/graph_5847/ |          1/1          |      108.064 (108.064/108.064) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   47147188  |
| !+jupiter/graph_5865.txt | jupiter/graph_5865/ |          1/1          |        136.29 (136.29/136.29) [0]        |              3 (3/3) [0]              |    12   |   38   |      2      |   44880160  |
| !+jupiter/graph_5870.txt | jupiter/graph_5870/ |          1/1          |      161.973 (161.973/161.973) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   45163704  |
| !+jupiter/graph_5884.txt | jupiter/graph_5884/ |          1/1          |     0.000652 (0.000652/0.000652) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |      3      |
| !+jupiter/graph_5889.txt | jupiter/graph_5889/ |          1/1          |      116.373 (116.373/116.373) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   18648904  |
| !+jupiter/graph_5890.txt | jupiter/graph_5890/ |          1/1          |     0.001028 (0.001028/0.001028) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |      57     |
| !+jupiter/graph_5894.txt | jupiter/graph_5894/ |          1/1          |      15.4935 (15.4935/15.4935) [0]       |              2 (2/2) [0]              |    12   |   34   |      2      |   8194277   |
| !+jupiter/graph_5896.txt | jupiter/graph_5896/ |          1/1          |      124.124 (124.124/124.124) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   42328672  |
| !+jupiter/graph_5904.txt | jupiter/graph_5904/ |          1/1          |      28.8867 (28.8867/28.8867) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   10436766  |
| !+jupiter/graph_5905.txt | jupiter/graph_5905/ |          1/1          |      132.999 (132.999/132.999) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   40957638  |
| !+jupiter/graph_5906.txt | jupiter/graph_5906/ |          1/1          |      50.2063 (50.2063/50.2063) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   15822002  |
| !+jupiter/graph_5907.txt | jupiter/graph_5907/ |          1/1          |      79.4101 (79.4101/79.4101) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   25215412  |
| !+jupiter/graph_5908.txt | jupiter/graph_5908/ |          1/1          |      150.013 (150.013/150.013) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   46909697  |
| !+jupiter/graph_5918.txt | jupiter/graph_5918/ |          1/1          |     0.001139 (0.001139/0.001139) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |      84     |
| !+jupiter/graph_5923.txt | jupiter/graph_5923/ |          1/1          |      27.8552 (27.8552/27.8552) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   8774960   |
| !+jupiter/graph_5925.txt | jupiter/graph_5925/ |          1/1          |      89.8628 (89.8628/89.8628) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   29501520  |
| !+jupiter/graph_5928.txt | jupiter/graph_5928/ |          1/1          |      186.115 (186.115/186.115) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   64342899  |
| !+jupiter/graph_5931.txt | jupiter/graph_5931/ |          1/1          |      59.7745 (59.7745/59.7745) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   17982226  |
| !+jupiter/graph_5939.txt | jupiter/graph_5939/ |          1/1          |      121.563 (121.563/121.563) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   27836861  |
| !+jupiter/graph_5947.txt | jupiter/graph_5947/ |          1/1          |      89.7682 (89.7682/89.7682) [0]       |              2 (2/2) [0]              |    12   |   37   |      2      |   37447885  |
| !+jupiter/graph_5956.txt | jupiter/graph_5956/ |          1/1          |     0.056225 (0.056225/0.056225) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |    31043    |
| !+jupiter/graph_5967.txt | jupiter/graph_5967/ |          1/1          |      122.823 (122.823/122.823) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   39040520  |
| !+jupiter/graph_5970.txt | jupiter/graph_5970/ |          1/1          |        202.11 (202.11/202.11) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   52489660  |
| !+jupiter/graph_5975.txt | jupiter/graph_5975/ |          1/1          |      81.6005 (81.6005/81.6005) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   28620579  |
| !+jupiter/graph_5981.txt | jupiter/graph_5981/ |          1/1          |      56.3617 (56.3617/56.3617) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   12862931  |
| !+jupiter/graph_5982.txt | jupiter/graph_5982/ |          1/1          |      52.4193 (52.4193/52.4193) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   18236690  |
| !+jupiter/graph_5986.txt | jupiter/graph_5986/ |          1/1          |     0.000574 (0.000574/0.000574) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |      23     |
| !+jupiter/graph_5989.txt | jupiter/graph_5989/ |          1/1          |     0.014517 (0.014517/0.014517) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     5708    |
| !+jupiter/graph_5992.txt | jupiter/graph_5992/ |          1/1          |     0.076717 (0.076717/0.076717) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    42911    |
| !+jupiter/graph_5996.txt | jupiter/graph_5996/ |          1/1          |      91.8058 (91.8058/91.8058) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   33199189  |
| !+jupiter/graph_5999.txt | jupiter/graph_5999/ |          1/1          |      33.3902 (33.3902/33.3902) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   9828396   |
| !+jupiter/graph_6007.txt | jupiter/graph_6007/ |          1/1          |     0.238407 (0.238407/0.238407) [0]     |              3 (3/3) [0]              |    12   |   36   |      3      |    124475   |
| !+jupiter/graph_6012.txt | jupiter/graph_6012/ |          1/1          |        67.898 (67.898/67.898) [0]        |              3 (3/3) [0]              |    12   |   35   |      2      |   22107996  |
| !+jupiter/graph_6016.txt | jupiter/graph_6016/ |          1/1          |      183.451 (183.451/183.451) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   57138348  |
| !+jupiter/graph_6019.txt | jupiter/graph_6019/ |          1/1          |        143.11 (143.11/143.11) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   43122320  |
| !+jupiter/graph_6021.txt | jupiter/graph_6021/ |          1/1          |      120.745 (120.745/120.745) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20510703  |
| !+jupiter/graph_6028.txt | jupiter/graph_6028/ |          1/1          |      98.3961 (98.3961/98.3961) [0]       |              4 (4/4) [0]              |    12   |   35   |      2      |   31575652  |
| !+jupiter/graph_6032.txt | jupiter/graph_6032/ |          1/1          |     0.001121 (0.001121/0.001121) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |     150     |
| !+jupiter/graph_6034.txt | jupiter/graph_6034/ |          1/1          |      96.5959 (96.5959/96.5959) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   46040314  |
| !+jupiter/graph_6039.txt | jupiter/graph_6039/ |          1/1          |      163.457 (163.457/163.457) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   60322431  |
| !+jupiter/graph_6060.txt | jupiter/graph_6060/ |          1/1          |      117.399 (117.399/117.399) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   39296118  |
| !+jupiter/graph_6061.txt | jupiter/graph_6061/ |          1/1          |     0.000621 (0.000621/0.000621) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |      1      |
| !+jupiter/graph_6067.txt | jupiter/graph_6067/ |          1/1          |      95.2938 (95.2938/95.2938) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   33144408  |
| !+jupiter/graph_6072.txt | jupiter/graph_6072/ |          1/1          |      32.5046 (32.5046/32.5046) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   9564166   |
| !+jupiter/graph_6074.txt | jupiter/graph_6074/ |          1/1          |      40.4059 (40.4059/40.4059) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18820100  |
| !+jupiter/graph_6083.txt | jupiter/graph_6083/ |          1/1          |      115.937 (115.937/115.937) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   37146368  |
| !+jupiter/graph_6097.txt | jupiter/graph_6097/ |          1/1          |      51.7438 (51.7438/51.7438) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   17185392  |
| !+jupiter/graph_6102.txt | jupiter/graph_6102/ |          1/1          |      64.1195 (64.1195/64.1195) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   21569804  |
| !+jupiter/graph_6122.txt | jupiter/graph_6122/ |          1/1          |      35.5379 (35.5379/35.5379) [0]       |              3 (3/3) [0]              |    12   |   35   |      3      |   18039902  |
| !+jupiter/graph_6123.txt | jupiter/graph_6123/ |          1/1          |      7.01272 (7.01272/7.01272) [0]       |              3 (3/3) [0]              |    12   |   37   |      3      |   3503151   |
| !+jupiter/graph_6127.txt | jupiter/graph_6127/ |          1/1          |     0.014627 (0.014627/0.014627) [0]     |              3 (3/3) [0]              |    12   |   37   |      3      |      14     |
| !+jupiter/graph_6128.txt | jupiter/graph_6128/ |          1/1          |        136.44 (136.44/136.44) [0]        |              3 (3/3) [0]              |    12   |   37   |      2      |   38814592  |
| !+jupiter/graph_6146.txt | jupiter/graph_6146/ |          1/1          |      66.6576 (66.6576/66.6576) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20570047  |
| !+jupiter/graph_6148.txt | jupiter/graph_6148/ |          1/1          |     0.009065 (0.009065/0.009065) [0]     |              3 (3/3) [0]              |    12   |   33   |      3      |     3768    |
| !+jupiter/graph_6149.txt | jupiter/graph_6149/ |          1/1          |      12.8427 (12.8427/12.8427) [0]       |              3 (3/3) [0]              |    12   |   38   |      3      |   5830717   |
